id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
,,,,,,,,UgwkTpi8QFDcbB4S-Cx4AaABAg.8ioZBht-OD38ipTpFwbeit,mike vazquez,2 days ago,1531936240048,"Lucky Franky with all hatred going on in Washington against POTUS, I'll be surprised if he gets a happy face sticker.",0
,,,,,,,,UgwkTpi8QFDcbB4S-Cx4AaABAg.8ioZBht-OD38ipccRjoKtJ,Hgktkd Jdhbvso,2 days ago,1531936240052,William Bravo Bahahaha I come here for the laughs lol #Murica,0
Ugz8GHLC93wgzqQd6yN4AaABAg,kalikrome1,2 days ago,1531936239372,"They had to write it out for him, word for word, because  he can't even believe his own bullshit......Helsinki exposed the real trump: an old, weak, phony con man. putin owns him, and the entire world saw it.",11,true,9,,,,,,
,,,,,,,,Ugz8GHLC93wgzqQd6yN4AaABAg.8ioYq-M9Ip28ioeizvaKTK,Nate Mauratt,2 days ago,1531936239917,kalikrome1 yeah because no President ever had talking points written down. Fucking idiot,4
,,,,,,,,Ugz8GHLC93wgzqQd6yN4AaABAg.8ioYq-M9Ip28iof6Yy73my,kalikrome1,2 days ago,1531936239927,Nate Mauratt magat says what ?,1
,,,,,,,,Ugz8GHLC93wgzqQd6yN4AaABAg.8ioYq-M9Ip28iofaoDe2GR,Nate Mauratt,2 days ago,1531936239931,kalikrome1 Is it lonely in your mothers basement? Go back to jerking off to manga,3
,,,,,,,,Ugz8GHLC93wgzqQd6yN4AaABAg.8ioYq-M9Ip28iogJhKjWvL,kalikrome1,2 days ago,1531936239940,Nate Mauratt Isn't it rather unsanitary being a trumpwipe ? You must feel so dirty.....,1
,,,,,,,,Ugz8GHLC93wgzqQd6yN4AaABAg.8ioYq-M9Ip28iog_dij8ns,Nate Mauratt,2 days ago,1531936239948,kalikrome1 not as dirty as I feel when I go down on your mother 🤫,3
,,,,,,,,Ugz8GHLC93wgzqQd6yN4AaABAg.8ioYq-M9Ip28ioh2FQb-EY,kalikrome1,2 days ago,1531936239953,"Nate Mauratt spoken like a true orange snowflake.....melting, lmao.",1
,,,,,,,,Ugz8GHLC93wgzqQd6yN4AaABAg.8ioYq-M9Ip28iohJAL01oy,Nate Mauratt,2 days ago,1531936239962,"kalikrome1 you are aware a snowflake is a term used to describe a leftist right? Keep talking, you just keep providing evidence to your low IQ",2
,,,,,,,,Ugz8GHLC93wgzqQd6yN4AaABAg.8ioYq-M9Ip28iol1ZJzeIB,MFB,2 days ago,1531936239965,Another moron.,0
,,,,,,,,Ugz8GHLC93wgzqQd6yN4AaABAg.8ioYq-M9Ip28ioy2nOkbQ5,albie071,2 days ago,1531936239974,"I believe previous Presidents needed teleprompters. 
They work great, until they don't. Then you get a ""Miss world"" moment.",0
UgxdqUicA9Pfknup6SJ4AaABAg,Lestat,2 days ago,1531936241722,the biggest issue facing humanity is u...... u bloody orange moron....,0,false,0,,,,,,
UgxAZjY67O-0yqWxSBF4AaABAg,Stephan Walter,2 days ago,1531936241726,It takes a lot of skills to read between the lines,0,false,0,,,,,,
UgyfW5Jg5cZBumHWTqJ4AaABAg,D Paul,2 days ago,1531936241735,<Body>Auswtiz Uni<Body>,0,false,0,,,,,,
UgwTv2bCjSMwhir2jVF4AaABAg,Santana Binacci,2 days ago,1531936241743,Hillary lost because no one could stand the smell of her snatch when she made speeches not because of Bullshit Russian colluision you retards!,1,false,0,,,,,,
UgxIIFPe21aUP7O0fEV4AaABAg,cotton123ful,2 days ago,1531936241747,I believe President Trump and President Putin 100% but what about the 400 million to hillery .,41,true,13,,,,,,
,,,,,,,,UgxIIFPe21aUP7O0fEV4AaABAg.8ioXq8TA2-28ioY_OgBCvN,Basil Ramel,2 days ago,1531936242895,"cotton123ful 
Exactly..",3
,,,,,,,,UgxIIFPe21aUP7O0fEV4AaABAg.8ioXq8TA2-28ioYyzKfnRy,Anthony Grant,2 days ago,1531936242899,cotton123ful how hard is it to be a Russian bot?,2
,,,,,,,,UgxIIFPe21aUP7O0fEV4AaABAg.8ioXq8TA2-28ioaoXa8a3j,daz nez,2 days ago,1531936242906,"how hard is it to be ignorant?

https://jimmysllama.com/2018/05/07/11191/",1
,,,,,,,,UgxIIFPe21aUP7O0fEV4AaABAg.8ioXq8TA2-28iolB0qbfwF,Jasen Jahn,2 days ago,1531936242911,"Great. However, are you going to accept Russian meddling? Trump just did.",2
,,,,,,,,UgxIIFPe21aUP7O0fEV4AaABAg.8ioXq8TA2-28iomuKceK_f,M Skallywagg,2 days ago,1531936242917,You're beyond an ignorant ass,0
,,,,,,,,UgxIIFPe21aUP7O0fEV4AaABAg.8ioXq8TA2-28ioovKlAwYM,Daryl Leckt,2 days ago,1531936242921,"M Skallywagg 
lemmy pounds out rythmic bass riffs with god.",1
,,,,,,,,UgxIIFPe21aUP7O0fEV4AaABAg.8ioXq8TA2-28iopKT65_Xl,William Bravo,2 days ago,1531936242959,"cotton123ful It was $400,000. Russia corrected it this morning. If you don't think they're both lying, you should talk to your caregiver / parents / legal guardian about excessive credulity. It's not normal or healthy. Something is wrong with your cognitive ability. See a doctor. This is not a joke.",0
,,,,,,,,UgxIIFPe21aUP7O0fEV4AaABAg.8ioXq8TA2-28iovjrwjSNa,Z Z,2 days ago,1531936242965,"cotton123ful,   you are the only one who understand the issue at depth! Your attitude toward both Presidents tells me that you are a good person to whom I can trust with my own money! My name is Zarumbabo and I'm a very rich prince from Nigeria ....",1
,,,,,,,,UgxIIFPe21aUP7O0fEV4AaABAg.8ioXq8TA2-28iozx-MmKTh,cotton123ful,2 days ago,1531936242972,"I sure thank you zarumbabo because I could use the money ,do I need to send a deposit first?",0
,,,,,,,,UgxIIFPe21aUP7O0fEV4AaABAg.8ioXq8TA2-28ip3Xv4u5S0,Jasen Jahn,2 days ago,1531936242976,"cotton123ful you’re to far up tRumps ass. Put your country first. Just because millions can’t stand trump, it doesn’t mean those same people can’t stand Hillary. But give Hillary’s emails  a rest for a bit. Your Hannity deflections isn’t helping the current situation.",1
,,,,,,,,UgxIIFPe21aUP7O0fEV4AaABAg.8ioXq8TA2-28ip5FIX4nPk,cotton123ful,2 days ago,1531936242986,"Supporting the President is kind of thinking of the country,thanks.",0
,,,,,,,,UgxIIFPe21aUP7O0fEV4AaABAg.8ioXq8TA2-28ipeXi-FS6w,380stroker,2 days ago,1531936242989,Let us not get off topic here.  The topic is the 400 million to Hillary.  So do we let that slide or does she deserve the long dick of the law?,0
,,,,,,,,UgxIIFPe21aUP7O0fEV4AaABAg.8ioXq8TA2-28iqCxWhEslV,Hawkzblade,2 days ago,1531936242997,trumps a liar and proven one.,0
UgzlZuDkgLFRv6sqX7B4AaABAg,ygmfmh,2 days ago,1531936241757,Trump should get the US OUT of NATO - it should be abolished asap - and the US tax payer should pay ZERO towards it.,20,true,3,,,,,,
,,,,,,,,UgzlZuDkgLFRv6sqX7B4AaABAg.8ioXkb35H2J8ioYujRnZQI,Basil Ramel,2 days ago,1531936242277,"ygmfmh 
Right.",1
,,,,,,,,UgzlZuDkgLFRv6sqX7B4AaABAg.8ioXkb35H2J8iohW9c41qh,mkooij,2 days ago,1531936242280,I disagree. But our European governments should pay their fair share and the EU should be dissolved back into the EC,0
,,,,,,,,UgzlZuDkgLFRv6sqX7B4AaABAg.8ioXkb35H2J8ir5D6bqiX-,The Varangian from Pyc,1 day ago,1532022642287,Us is nato they have Europe follow,0
UgxvAY-8lAqzD1XvzIt4AaABAg,M Ch,2 days ago,1531936241768,Now I know how the evil angry clown looks like....,5,true,4,,,,,,
,,,,,,,,UgxvAY-8lAqzD1XvzIt4AaABAg.8ioXj0eftWm8ioYnvPb8tl,Basil Ramel,2 days ago,1531936242449,"M Ch 
We all know what your mother look like. Wet back biiiitch!",0
,,,,,,,,UgxvAY-8lAqzD1XvzIt4AaABAg.8ioXj0eftWm8ioc6w5GtyY,M Ch,2 days ago,1531936242452,"@Basil Ramel: Hello, mentally disturbed specimen. Let me know when you will sign for the therapy - I'll gladly pay for your first visit to a shrink. Wishing you good mental health.",0
,,,,,,,,UgxvAY-8lAqzD1XvzIt4AaABAg.8ioXj0eftWm8iolXN5tv72,MFB,2 days ago,1531936242458,He's not a specimen. He doesn't have integrity. He can only be a reactive bubble blowing in the wind.,1
,,,,,,,,UgxvAY-8lAqzD1XvzIt4AaABAg.8ioXj0eftWm8ipD6qQycGQ,Omnipresent Baguette,2 days ago,1531936242461,M Ch peace and trade after the cold war is nice,1
Ugzxsy15nK-DhHzk0kp4AaABAg,deap mall55,2 days ago,1531936241779,Trump ❤️,5,true,2,,,,,,
,,,,,,,,Ugzxsy15nK-DhHzk0kp4AaABAg.8ioXdy7eL-M8ioZ2NIbyOQ,Basil Ramel,2 days ago,1531936242304,"deap mall55 
Negros for Trump! 2020! Camden, Nj.
We're many. Millions!",1
,,,,,,,,Ugzxsy15nK-DhHzk0kp4AaABAg.8ioXdy7eL-M8ioZbp8ho-j,deap mall55,2 days ago,1531936242308,Basil Ramel?,0
UgxHpzyVK_bQjbt4TrV4AaABAg,Andy Mills,2 days ago,1531936241786,I am happy that Trump is trying to work with Russia instead of against them.,143,true,17,,,,,,
,,,,,,,,UgxHpzyVK_bQjbt4TrV4AaABAg.8ioXX-5Lyrw8ioYuKxjEg_,Anthony Grant,2 days ago,1531936243096,Andy Mills is it cold in Russia right now?,6
,,,,,,,,UgxHpzyVK_bQjbt4TrV4AaABAg.8ioXX-5Lyrw8ioZ2oZoYfa,Erik smith,2 days ago,1531936243102,It's the same temp as your room at Langly,7
,,,,,,,,UgxHpzyVK_bQjbt4TrV4AaABAg.8ioXX-5Lyrw8ioa9DnCf00,Ελ Λιν,2 days ago,1531936243107,you prefer thermonuclear war right  you idiotic fuck?,4
,,,,,,,,UgxHpzyVK_bQjbt4TrV4AaABAg.8ioXX-5Lyrw8ioafC5mO3V,reason2gether,2 days ago,1531936243113,Andy Mills exactly! The warmonger and brainwashed want it to be chaos and bad relations.,6
,,,,,,,,UgxHpzyVK_bQjbt4TrV4AaABAg.8ioXX-5Lyrw8iobILij_Uk,Matty England,2 days ago,1531936243119,"Andy Mills
So should any sensible person be. George soros is the enemy, not Russia.",3
,,,,,,,,UgxHpzyVK_bQjbt4TrV4AaABAg.8ioXX-5Lyrw8ioe1HvN5t6,Draco04,2 days ago,1531936243124,Andy Mills you are delusional,3
,,,,,,,,UgxHpzyVK_bQjbt4TrV4AaABAg.8ioXX-5Lyrw8ioeTxwUkSw,twylasfaves,2 days ago,1531936243130,"Andy Mills  yeah, i can't wait for us to saddle up right next to the man who kills off his adversaries and takes over other countries, not to mention bombing hospitals and shelters for refugees. We'll be the pride of the world - president Putin can co- manage our military and our security. Yehaw!",3
,,,,,,,,UgxHpzyVK_bQjbt4TrV4AaABAg.8ioXX-5Lyrw8ioe_HCVVaQ,Andy Mills,2 days ago,1531936243135,Draco04 you're a western zombie!!  The propaganda is effective.,3
,,,,,,,,UgxHpzyVK_bQjbt4TrV4AaABAg.8ioXX-5Lyrw8iofW6gQkE_,A man,2 days ago,1531936243139,Trying to work with them after USA/ Israel tried everything from ruining Iran to wanting to invade Venezuela.. Do people have short term memories or what? USA/ Israel just launched a cold war with Russia with this meeting,0
,,,,,,,,UgxHpzyVK_bQjbt4TrV4AaABAg.8ioXX-5Lyrw8iok2DOc1x0,Matty England,2 days ago,1531936243143,"twylasfaves
You've been taken in by the soros propaganda of the MSM! Putin had to take Eastern Ukraine and chimera as soros was once again paying for influence. Remember the pro EU, orange revolution in Ukraine? Guess who funded that? That's right, soros!",0
,,,,,,,,UgxHpzyVK_bQjbt4TrV4AaABAg.8ioXX-5Lyrw8ionk1_lQch,Christopher Hamill,2 days ago,1531936243151,"Another troll with propaganda IM HAPPY HES WITH PUTIN LICKING HIS BOOTS, theres a difference BOT",1
,,,,,,,,UgxHpzyVK_bQjbt4TrV4AaABAg.8ioXX-5Lyrw8ionwI4TEgB,Christopher Hamill,2 days ago,1531936243155,"Erik smith BITCH IM IN CHICAGO ANYTIME YOU WANT TO ""TALK"" THERES A NICE PARK ON WESTERN AND MONTROSE NAME TIME AND DAY BOY!   IF NOT KICK ROCKS HOE ASS BITCH!!!!",0
,,,,,,,,UgxHpzyVK_bQjbt4TrV4AaABAg.8ioXX-5Lyrw8ioqBdU1sbB,Z Z,2 days ago,1531936243162,"""trying to work with Russia""  is a new euphemism for blowjob",2
,,,,,,,,UgxHpzyVK_bQjbt4TrV4AaABAg.8ioXX-5Lyrw8ipRHnJj7xL,bill frost,2 days ago,1531936243166,"agreed andy but lets just hope it is indeed as they are painting in the media , im always cautious and never trust politicians ever they have degrees in deception ,,word smiths",0
,,,,,,,,UgxHpzyVK_bQjbt4TrV4AaABAg.8ioXX-5Lyrw8iq4eturu9L,Jono Newman,2 days ago,1531936243172,"A bit too close by the looks of it, mate",0
,,,,,,,,UgxHpzyVK_bQjbt4TrV4AaABAg.8ioXX-5Lyrw8iq4oe6nM2J,Jono Newman,2 days ago,1531936243178,"Andy Mills Western propaganda? 
What about the channel you're watching right now?",1
,,,,,,,,UgxHpzyVK_bQjbt4TrV4AaABAg.8ioXX-5Lyrw8iqFcMrJ69o,chris0tube,2 days ago,1531936243182,@Jono Newman - What about it (the channel)? Is your brain incapable of making the connection that there is actually sound and vision in this video coming through (to you) from the horses mouth himself?,0
UgzIs7S85k7LypmyuhR4AaABAg,Media Lucia,2 days ago,1531936241804,For 17 years?  check it out cunt : https://www.youtube.com/watch?v=Kh4Of94GBZc,0,false,0,,,,,,
UgxbCwpe5idnV_CT5394AaABAg,RT is subversive propaganda,2 days ago,1531936241815,Trump knows they were about to impeach him or hang him for being a lying traitor.  What an amazing backtrack by comrade Trump.  Putin's propaganda is backfiring spectacularly.,5,true,7,,,,,,
,,,,,,,,UgxbCwpe5idnV_CT5394AaABAg.8ioXP_igm0n8ioYhBby_Zo,Matty England,2 days ago,1531936242388,"RT is subversive propaganda You're a moron, Russia is not the enemy. George soros and the Liberal elite are.",5
,,,,,,,,UgxbCwpe5idnV_CT5394AaABAg.8ioXP_igm0n8ioZ1PH9JNk,RT is subversive propaganda,2 days ago,1531936242395,"Soros and the libs ate my homework.  Soros, Soros, Soros!!!",1
,,,,,,,,UgxbCwpe5idnV_CT5394AaABAg.8ioXP_igm0n8ioZdGEitBZ,Matty England,2 days ago,1531936242399,RT is subversive propaganda Soros has NGO's in every Western country in the world! He is now trying to subvert democracy in the UK by funding a campaign to reverse brexit.,3
,,,,,,,,UgxbCwpe5idnV_CT5394AaABAg.8ioXP_igm0n8ioaUW4cfP_,RT is subversive propaganda,2 days ago,1531936242406,"What's your point?  He's a rich philanthropist.  Unless he's breaking any laws, there's nothing that can be done.  Rich people do what they please with their money.  

People throughout the United States and other countries fund campaigns all the time.  The man is almost on his deathbed.  He'll be dead in a few years anyway.    Try worrying about things that matter.",1
,,,,,,,,UgxbCwpe5idnV_CT5394AaABAg.8ioXP_igm0n8iob5lZ54me,Matty England,2 days ago,1531936242411,"RT is subversive propaganda
He'll die, then his equally fucked up children will carry on his crusade.
With a user name like yours, you're probably on his payroll as well! Soros is scum, so are the corrupt politicians and traitorous NGO's that he funds.",0
,,,,,,,,UgxbCwpe5idnV_CT5394AaABAg.8ioXP_igm0n8iobD5tsQ1x,Matty England,2 days ago,1531936242417,subversive propaganda is  probably soros's middle names,0
,,,,,,,,UgxbCwpe5idnV_CT5394AaABAg.8ioXP_igm0n8iomMbACNwq,The one nonly,2 days ago,1531936242423,RT is subversive propaganda  thats bit harsh ... Trump is publicly conning putin into thinking they could be allies,0
UgxeodEBhP31UGb4Q1d4AaABAg,Loam Bart,2 days ago,1531936241828,"dollars, dollars, dollars, dollars ... This man only talks about dollars, always and every time. He looks more like a cash register than a human being. How tedious! Is politics just a matter of bankers?",21,true,9,,,,,,
,,,,,,,,UgxeodEBhP31UGb4Q1d4AaABAg.8ioXJ4HnRFq8ioXVcxJPYA,deap mall55,2 days ago,1531936242507,"Loam Bart are jealous 😂😂
World is all about money",4
,,,,,,,,UgxeodEBhP31UGb4Q1d4AaABAg.8ioXJ4HnRFq8ioXsXoP2ej,Loam Bart,2 days ago,1531936242515,"deap mall55 - If so, I would not give a penny for your brain.",2
,,,,,,,,UgxeodEBhP31UGb4Q1d4AaABAg.8ioXJ4HnRFq8ioangXaFr2,Oliver,2 days ago,1531936242518,Your national debt is?22 trillions +  so yes he has too...,0
,,,,,,,,UgxeodEBhP31UGb4Q1d4AaABAg.8ioXJ4HnRFq8iobFrml8ih,Loam Bart,2 days ago,1531936242527,Oliver - ... increase the public debt while he fills his pocket.,0
,,,,,,,,UgxeodEBhP31UGb4Q1d4AaABAg.8ioXJ4HnRFq8ioecBkuClh,Nate Mauratt,2 days ago,1531936242529,People that don't live in their mother's basement find money and jobs important,1
,,,,,,,,UgxeodEBhP31UGb4Q1d4AaABAg.8ioXJ4HnRFq8ion-7UhUlA,Timothy Janssen,2 days ago,1531936242538,"It's always been that way, Where you been?",1
,,,,,,,,UgxeodEBhP31UGb4Q1d4AaABAg.8ioXJ4HnRFq8ioq5fkoNOT,William Bravo,2 days ago,1531936242540,Loam Bart  Yeah. It is. For both Putin & Trump. How could that be a surprise? Do you know Putin's net worth?,0
,,,,,,,,UgxeodEBhP31UGb4Q1d4AaABAg.8ioXJ4HnRFq8ioyQj_WllM,Loam Bart,2 days ago,1531936242549,"William Bravo - No difference, these monsters are similar",0
,,,,,,,,UgxeodEBhP31UGb4Q1d4AaABAg.8ioXJ4HnRFq8iqHPj53xJv,sander Tamso,2 days ago,1531936242552,"The Trump fans are retards.
They have shit for brains like all the other nationalist who walks behind there zio leaders.",1
UgzNzjJHiXOCquW1FZp4AaABAg,kim ho,2 days ago,1531936241841,"trump is great president.
go to the hell china.",1,false,0,,,,,,
UgxX_24xHdUdQSH8z0J4AaABAg,ROD FOULDS,2 days ago,1531936241852,What a dumb lie,0,false,0,,,,,,
UgyMR9uv0vPOkAelENV4AaABAg,MusicByJC,2 days ago,1531936241862,How do I know when Trump is lying?  His lips are moving.  A lying traitor.   We need to get the gallows ready for a good hanging.,9,true,2,,,,,,
,,,,,,,,UgyMR9uv0vPOkAelENV4AaABAg.8ioX9xvGRbO8ioYsr84Yfk,Basil Ramel,2 days ago,1531936242254,"MusicByJC 
Atleast unlike you, he has no cock in it.",2
,,,,,,,,UgyMR9uv0vPOkAelENV4AaABAg.8ioX9xvGRbO8iol_kmhhyL,MFB,2 days ago,1531936242257,Moron.,0
UgyXs3G63-lFodM8F2p4AaABAg,John Paulus,2 days ago,1531936241873,"He is reading his speech from a paper, made by one of his aides!!; nothing from his own!!; windowdressing!! He really cannot recall what he was doing! I really feel sorry for you U.S.A.!! I really hope you analyze this.",7,true,1,,,,,,
,,,,,,,,UgyXs3G63-lFodM8F2p4AaABAg.8ioX9OcppFQ8iobV8b1yVC,Sparky 84,2 days ago,1531936242236,"John Paulus lol calm down u clown. He is reading notes on topics to make sure everything is in its correct order. You do know Obama did the same right?
You have trump disorder syndrome 😂",0
Ugz2lQ31oNv7OFDuw7h4AaABAg,Rocky B,2 days ago,1531936241882,The Orange Orangutan  just basically talking gibberish lol,35,true,9,,,,,,
,,,,,,,,Ugz2lQ31oNv7OFDuw7h4AaABAg.8ioX8uOALgl8ioYbE8K45a,Basil Ramel,2 days ago,1531936242789,"Rocky B 
Suck his nutz..",9
,,,,,,,,Ugz2lQ31oNv7OFDuw7h4AaABAg.8ioX8uOALgl8ioYmG2188T,RohanOf ElvenPower,2 days ago,1531936242792,Rocky B where is he orange here? LOOK you blind wanker. Hes whiter than you. Its only specific news channel that filter their footage on purpose. Nigga is normal white. He needs a tan actually. But hes busy with presidentual duties all days of the year.,10
,,,,,,,,Ugz2lQ31oNv7OFDuw7h4AaABAg.8ioX8uOALgl8ioa8-Obg7z,Robin Kuntz,2 days ago,1531936242801,Shut up and go put your  sisters dress on again you little commie rat tranny faggot.,6
,,,,,,,,Ugz2lQ31oNv7OFDuw7h4AaABAg.8ioX8uOALgl8ioaUxGIOxb,Oliver,2 days ago,1531936242805,Bot ! Just ignore it...,3
,,,,,,,,Ugz2lQ31oNv7OFDuw7h4AaABAg.8ioX8uOALgl8ioaVNOxTsK,Rocky B,2 days ago,1531936242813,Go fuck yourselves you low IQ pathetic waste of life. Probably some broke ass southerners. Go suck on dick you motherfuckers,3
,,,,,,,,Ugz2lQ31oNv7OFDuw7h4AaABAg.8ioX8uOALgl8iobS2hdRX5,J Low,2 days ago,1531936242816,Rocky B Gibberish like mending relations all over the world? An massively reducing the risk of nuclear war?,3
,,,,,,,,Ugz2lQ31oNv7OFDuw7h4AaABAg.8ioX8uOALgl8ioh3gp-eur,Joe Mannix,2 days ago,1531936242820,Rocky B Keep sucking your dick.,2
,,,,,,,,Ugz2lQ31oNv7OFDuw7h4AaABAg.8ioX8uOALgl8iohkNARL1X,Rocky B,2 days ago,1531936242827,Joe Mannix  go suck trumps orange cock you stupid motherfucker,1
,,,,,,,,Ugz2lQ31oNv7OFDuw7h4AaABAg.8ioX8uOALgl8iokwjLQdU4,MFB,2 days ago,1531936242830,Responding to those with moronic IQs is not necessary. You will notice in time the cages they live in.,0
UgyZEgyqcfQe99rYQ014AaABAg,Dack Hacksaw,2 days ago,1531936241888,Great meeting of two brilliant men.,14,false,0,,,,,,
UgxRTPgOHyN7DIOqdb14AaABAg,MusicByJC,2 days ago,1531936241896,"Trump says at one point, ""When I left everyone was thrilled."".  I bet they were thrilled.   I would be really thrilled if Trump would leave this country.",4,true,2,,,,,,
,,,,,,,,UgxRTPgOHyN7DIOqdb14AaABAg.8ioX30_QZpz8ioXxaVw6Pz,Barney,2 days ago,1531936242213,lol,0
,,,,,,,,UgxRTPgOHyN7DIOqdb14AaABAg.8ioX30_QZpz8ioYwqx9UWS,Basil Ramel,2 days ago,1531936242221,"MusicByJC 
Bullshit geek.",0
UgyIBNSOgxM5ptElc8h4AaABAg,sam larsson,2 days ago,1531936241904,"He should be thrown out of an airplane over his beloved russia.
FILTHY TRAITOR",10,true,15,,,,,,
,,,,,,,,UgyIBNSOgxM5ptElc8h4AaABAg.8ioX2GVu_HV8ioXP4a8Jm_,deap mall55,2 days ago,1531936242634,sam larsson shut up mountain pig,10
,,,,,,,,UgyIBNSOgxM5ptElc8h4AaABAg.8ioX2GVu_HV8ioXbdoSvlI,ygmfmh,2 days ago,1531936242643,sam should be thrown out of an airplane over his beloved russia. FILTHY TRAITOR,4
,,,,,,,,UgyIBNSOgxM5ptElc8h4AaABAg.8ioX2GVu_HV8ioXzrfQZmR,Yuvi Arora,2 days ago,1531936242647,"sam larsson let's start a war with Russia. Me and you together, fighting on the front lines brother.",3
,,,,,,,,UgyIBNSOgxM5ptElc8h4AaABAg.8ioX2GVu_HV8ioYXi3jPER,sam larsson,2 days ago,1531936242655,"Poor desperate trumpvoters 
Poor desperate russia hahaha",1
,,,,,,,,UgyIBNSOgxM5ptElc8h4AaABAg.8ioX2GVu_HV8ioYY0RuIlZ,Basil Ramel,2 days ago,1531936242659,"sam larsson 
Stick yourself!",2
,,,,,,,,UgyIBNSOgxM5ptElc8h4AaABAg.8ioX2GVu_HV8ioZ_LfBmBj,Basil Ramel,2 days ago,1531936242668,"sam larsson 
Deez nutz!
Where's your mother? I need my cock sucked.",2
,,,,,,,,UgyIBNSOgxM5ptElc8h4AaABAg.8ioX2GVu_HV8ioZkx89j3i,sam larsson,2 days ago,1531936242676,TRAITOR trump is such a cute little submissive cuck lol,1
,,,,,,,,UgyIBNSOgxM5ptElc8h4AaABAg.8ioX2GVu_HV8io_tCp4Fob,ygmfmh,2 days ago,1531936242679,sam is cunt....repeat after TRUMP...SAM+IS=CUNT,0
,,,,,,,,UgyIBNSOgxM5ptElc8h4AaABAg.8ioX2GVu_HV8iobD-kN2kW,sam larsson,2 days ago,1531936242689,"Trump of Finland
Putins own fuckboy
Embarrassing lol",0
,,,,,,,,UgyIBNSOgxM5ptElc8h4AaABAg.8ioX2GVu_HV8iobEWnOQi0,LazyTitan,2 days ago,1531936242694,sam larsson yea a presidential skydiving vacation sounds like fun for trump good idea he'll probably have a fun time parachuting to Moscow,1
,,,,,,,,UgyIBNSOgxM5ptElc8h4AaABAg.8ioX2GVu_HV8iois_uOihL,Mel H,2 days ago,1531936242700,sam larsson Agree,0
,,,,,,,,UgyIBNSOgxM5ptElc8h4AaABAg.8ioX2GVu_HV8iojBvuIVP7,Mel H,2 days ago,1531936242707,"deap mall55 Why are you calling him names? Oh yes, I forgot that is what trump does so why would his followers be any different? Idiots.",0
,,,,,,,,UgyIBNSOgxM5ptElc8h4AaABAg.8ioX2GVu_HV8iooRcvcWXE,Svensk Tiger,2 days ago,1531936242713,Basil Ramel Hey there. Damn you working hard on them comments comrad! Keep up the good work cyka!,0
,,,,,,,,UgyIBNSOgxM5ptElc8h4AaABAg.8ioX2GVu_HV8iorbevorHe,Yuvi Arora,2 days ago,1531936242718,"sam larsson don't ignore me brother. Let's start a war with Russia, I am ready to die for Hillary Clinton's right to rule over our country. Let's attack Russia, kill some white racist Russians and die for the Democrat party.
I promise I will be there with you to our bitter end. 
All praises to the great leader Hillary!!",2
,,,,,,,,UgyIBNSOgxM5ptElc8h4AaABAg.8ioX2GVu_HV8ipDE09LIt2,Omnipresent Baguette,2 days ago,1531936242726,sam larsson and like many sheep just shut up,1
UgxLNq1n_GWoB1zWoPt4AaABAg,Trevon Delaney,2 days ago,1531936243975,President Trump is the best president ever.,70,true,17,,,,,,
,,,,,,,,UgxLNq1n_GWoB1zWoPt4AaABAg.8ioWvaJ6OIQ8ioXt-ShCoE,Barney,2 days ago,1531936244945,you crazy,5
,,,,,,,,UgxLNq1n_GWoB1zWoPt4AaABAg.8ioWvaJ6OIQ8ioXyu61K_k,rtorres81rc,2 days ago,1531936244948,Trevon Delaney - best? Why is he arming Ukraine if it was Obama's Victoria Nuland that did the coup? Why is he continuing Obama's state department policy of funding the NGO white helmets? Why would be bomb Syria 2 times on their Propaganda social media?,1
,,,,,,,,UgxLNq1n_GWoB1zWoPt4AaABAg.8ioWvaJ6OIQ8ioYG7V-J1q,Basil Ramel,2 days ago,1531936244955,"Trevon Delaney 
We love Trump here in Camden, Nj..
Brothas are spreading the word fast.",3
,,,,,,,,UgxLNq1n_GWoB1zWoPt4AaABAg.8ioWvaJ6OIQ8ioYr3zYaSM,Anthony Grant,2 days ago,1531936244958,And then you gave up crack!,2
,,,,,,,,UgxLNq1n_GWoB1zWoPt4AaABAg.8ioWvaJ6OIQ8ioZ9RDKWpa,Basil Ramel,2 days ago,1531936244966,"Trevon Delaney 
Get all the homies on board. Trump train! 2020!
C.M.D.",4
,,,,,,,,UgxLNq1n_GWoB1zWoPt4AaABAg.8ioWvaJ6OIQ8ioZMHK26VR,Basil Ramel,2 days ago,1531936244970,"Anthony Grant 
You say; you looking for some crack? Where's your mother at?
I need my dick sucked.
Trump! 2020!
Grab her by the pussy..she likes that.
Hoodrat🐀.  ..",2
,,,,,,,,UgxLNq1n_GWoB1zWoPt4AaABAg.8ioWvaJ6OIQ8ioZqELPm7s,rtorres81rc,2 days ago,1531936244977,Basil Ramel - So y'all are pretty much excusing his foreign policies because blacks have lower employment but no higher wages? Is that what the Trump train is about?,0
,,,,,,,,UgxLNq1n_GWoB1zWoPt4AaABAg.8ioWvaJ6OIQ8iodIaSMJLj,fluxx,2 days ago,1531936244979,"Just mixed up some would and wouldn't talking to Russia, no big deal.",0
,,,,,,,,UgxLNq1n_GWoB1zWoPt4AaABAg.8ioWvaJ6OIQ8ioe6DVzvl-,Draco04,2 days ago,1531936244987,Trevon Delaney lmfao you are brain dead.,0
